candidate_id,age_group,years_experience,education_level,current_location,willing_to_relocate,preferred_work_model
CAN10866,40-49,5,Master,Other Germany,False,Hybrid
CAN10867,20-29,2,Bachelor,Hamburg,False,Remote
CAN10868,30-39,6,Bachelor,Other Germany,True,No preference
CAN10869,40-49,6,Bachelor,Cologne,False,Hybrid
CAN10870,40-49,2,Vocational training,Frankfurt,False,On-site
CAN10871,40-49,3,Doctorate,Hamburg,True,Hybrid
CAN10872,30-39,3,Vocational training,Hamburg,False,Remote
CAN10873,50+,11,Vocational training,Frankfurt,False,Hybrid
CAN10874,40-49,1,Vocational training,Other Germany,True,Remote
CAN10875,40-49,4,Vocational training,Frankfurt,False,Hybrid
CAN10876,30-39,2,Bachelor,Berlin,False,Hybrid
CAN10877,50+,8,Bachelor,Berlin,False,Remote
CAN10878,30-39,4,Vocational training,Other Germany,True,Hybrid
CAN10879,20-29,4,Vocational training,Other Germany,False,Hybrid
CAN10880,40-49,2,Other,Berlin,True,Remote
CAN10881,40-49,6,Bachelor,Cologne,False,Remote
CAN10882,50+,11,Doctorate,Frankfurt,True,Hybrid
CAN10883,20-29,1,Vocational training,Frankfurt,True,Remote
CAN10884,50+,8,Master,Berlin,False,Hybrid
CAN10885,40-49,5,Master,Other Germany,True,Hybrid
CAN10886,30-39,7,Bachelor,Berlin,False,Remote
CAN10887,30-39,11,Bachelor,Berlin,False,Remote
CAN10888,20-29,6,Master,Frankfurt,False,Hybrid
CAN10889,40-49,22,Master,Other Germany,False,No preference
CAN10890,30-39,1,Other,Berlin,True,Remote
CAN10891,50+,8,Vocational training,Frankfurt,False,No preference
CAN10892,40-49,8,Master,Outside Germany,False,Hybrid
CAN10893,40-49,9,Master,Hamburg,False,No preference
CAN10894,20-29,1,Vocational training,Hamburg,False,Hybrid
CAN10895,20-29,5,Master,Munich,False,Hybrid
CAN10896,40-49,4,Bachelor,Other Germany,True,Hybrid
CAN10897,30-39,11,Vocational training,Other Germany,False,Hybrid
CAN10898,40-49,9,Vocational training,Berlin,True,Hybrid
CAN10899,40-49,14,Bachelor,Berlin,True,On-site
CAN10900,30-39,6,Vocational training,,False,On-site
CAN10901,30-39,3,Vocational training,Frankfurt,False,Remote
CAN10902,50+,25,Bachelor,Berlin,False,Hybrid
CAN10903,40-49,4,Bachelor,Other Germany,False,Hybrid
CAN10904,30-39,4,Master,Other Germany,False,No preference
CAN10905,30-39,7,Bachelor,Other Germany,False,Hybrid
CAN10906,20-29,2,Bachelor,Berlin,False,Remote
CAN10907,30-39,9,Bachelor,Other Germany,False,On-site
CAN10908,30-39,1,Bachelor,Munich,True,Hybrid
CAN10909,20-29,3,Master,Other Germany,False,Remote
CAN10910,40-49,17,Vocational training,Hamburg,True,Remote
CAN10911,20-29,3,Master,Frankfurt,False,Remote
CAN10912,40-49,2,Vocational training,Other Germany,False,Remote
CAN10913,40-49,10,Master,Munich,False,No preference
CAN10914,40-49,22,Vocational training,Other Germany,False,Remote
CAN10915,40-49,7,Bachelor,Hamburg,False,Hybrid
CAN10916,40-49,1,Other,Hamburg,False,Remote
CAN10917,40-49,8,Master,Outside Germany,True,Hybrid
CAN10918,20-29,5,Vocational training,Cologne,False,Remote
CAN10919,40-49,13,Vocational training,Hamburg,False,Remote
CAN10920,40-49,2,Vocational training,Other Germany,True,On-site
CAN10921,30-39,5,Other,Cologne,False,Hybrid
CAN10922,40-49,1,Other,Frankfurt,False,Hybrid
CAN10923,30-39,3,Vocational training,Other Germany,False,Hybrid
CAN10924,30-39,2,Vocational training,Other Germany,False,Hybrid
CAN10925,30-39,1,Vocational training,Hamburg,False,No preference
CAN10926,40-49,8,Master,Frankfurt,False,Hybrid
CAN10927,30-39,0,Vocational training,Cologne,True,Remote
CAN10928,30-39,14,Bachelor,Frankfurt,True,No preference
CAN10929,30-39,3,Bachelor,Berlin,False,On-site
CAN10930,30-39,4,Vocational training,Other Germany,False,Hybrid
CAN10931,30-39,10,Bachelor,Hamburg,False,Remote
CAN10932,40-49,4,Bachelor,Cologne,False,No preference
CAN10933,40-49,4,Vocational training,Cologne,False,No preference
CAN10934,30-39,7,Bachelor,Hamburg,True,Remote
CAN10935,30-39,2,Bachelor,Frankfurt,False,Remote
CAN10936,30-39,4,Master,Berlin,True,Remote
CAN10937,30-39,3,Bachelor,Hamburg,False,No preference
CAN10938,20-29,4,Master,Hamburg,False,Hybrid
CAN10939,20-29,6,Bachelor,Other Germany,True,On-site
CAN10940,30-39,11,Bachelor,Berlin,False,Hybrid
CAN10941,20-29,3,Vocational training,Berlin,True,Hybrid
CAN10942,30-39,1,Master,Hamburg,False,Hybrid
CAN10943,40-49,3,Master,Berlin,False,Hybrid
CAN10944,40-49,10,Bachelor,Hamburg,False,No preference
CAN10945,30-39,8,Bachelor,Munich,False,No preference
CAN10946,30-39,7,Master,Other Germany,False,No preference
CAN10947,40-49,4,Bachelor,Other Germany,False,Hybrid
CAN10948,50+,7,Bachelor,Other Germany,False,Hybrid
CAN10949,40-49,3,Vocational training,Frankfurt,False,Remote
CAN10950,40-49,2,Master,Other Germany,True,No preference
CAN10951,30-39,3,Bachelor,Other Germany,True,On-site
CAN10952,50+,15,Vocational training,Frankfurt,True,Remote
CAN10953,20-29,3,Bachelor,Cologne,False,Remote
CAN10954,30-39,1,Vocational training,Munich,True,On-site
CAN10955,20-29,2,Bachelor,Munich,True,Hybrid
CAN10956,20-29,3,Other,Other Germany,False,Hybrid
CAN10957,30-39,4,Bachelor,Frankfurt,False,Remote
CAN10958,50+,22,Vocational training,Hamburg,False,Remote
CAN10959,30-39,8,Master,Other Germany,True,Remote
CAN10960,30-39,1,Vocational training,Berlin,False,No preference
CAN10961,50+,8,Bachelor,Frankfurt,False,No preference
CAN10962,40-49,7,Vocational training,Hamburg,False,Remote
CAN10963,30-39,1,Vocational training,Frankfurt,False,Hybrid
CAN10964,40-49,7,Bachelor,Berlin,True,Remote
CAN10965,30-39,8,Vocational training,Frankfurt,True,Hybrid
CAN10966,30-39,4,Vocational training,Outside Germany,False,Hybrid
CAN10967,30-39,1,Vocational training,Cologne,True,Remote
CAN10968,20-29,2,Vocational training,Frankfurt,False,Hybrid
CAN10969,40-49,4,Vocational training,Frankfurt,False,Remote
CAN10970,30-39,8,Vocational training,Berlin,False,Hybrid
CAN10971,20-29,4,Vocational training,Frankfurt,True,On-site
CAN10972,50+,16,Master,Outside Germany,False,Hybrid
CAN10973,30-39,12,Bachelor,Berlin,False,Hybrid
CAN10974,20-29,5,Vocational training,Munich,True,On-site
CAN10975,40-49,7,Master,Other Germany,False,Hybrid
CAN10976,30-39,2,Vocational training,Frankfurt,False,Hybrid
CAN10977,40-49,4,Bachelor,Frankfurt,True,On-site
CAN10978,30-39,15,Master,Cologne,False,Hybrid
CAN10979,30-39,9,Bachelor,Other Germany,False,Hybrid
CAN10980,30-39,3,Vocational training,Hamburg,True,Hybrid
CAN10981,40-49,4,Bachelor,Other Germany,False,No preference
CAN10982,40-49,11,Vocational training,Berlin,False,Hybrid
CAN10983,40-49,3,Bachelor,Berlin,True,On-site
CAN10984,30-39,8,Vocational training,Frankfurt,False,Remote
CAN10985,20-29,3,Bachelor,Frankfurt,False,Hybrid
CAN10986,40-49,5,Bachelor,Frankfurt,False,Hybrid
CAN10987,40-49,1,Master,Frankfurt,False,Remote
CAN10988,30-39,5,Vocational training,Frankfurt,False,Remote
CAN10989,50+,8,Vocational training,Other Germany,True,Hybrid
CAN10990,30-39,2,Other,Other Germany,True,No preference
CAN10991,20-29,1,Master,Cologne,False,No preference
CAN10992,30-39,2,Bachelor,Munich,True,Hybrid
CAN10993,40-49,11,Vocational training,Other Germany,False,Hybrid
CAN10994,30-39,13,Bachelor,Munich,False,Hybrid
CAN10995,40-49,11,Master,Cologne,False,Hybrid
CAN10996,30-39,3,Bachelor,Other Germany,False,Remote
CAN10997,30-39,2,Master,Other Germany,False,Remote
CAN10998,20-29,3,Vocational training,Frankfurt,False,Hybrid
CAN10999,50+,15,Vocational training,Berlin,True,Remote
CAN11000,50+,8,Vocational training,Munich,False,Hybrid
CAN11001,30-39,9,Master,Cologne,True,Hybrid
CAN11002,40-49,7,Master,Outside Germany,False,Hybrid
CAN11003,30-39,4,Vocational training,Berlin,False,Hybrid
CAN11004,40-49,9,Vocational training,Other Germany,False,Hybrid
CAN11005,30-39,3,Vocational training,Cologne,False,Hybrid
CAN11006,20-29,5,Vocational training,Other Germany,True,Remote
CAN11007,20-29,2,Master,Hamburg,False,Hybrid
CAN11008,40-49,15,Vocational training,Hamburg,False,Hybrid
CAN11009,20-29,1,Bachelor,Frankfurt,False,Hybrid
CAN11010,40-49,8,Vocational training,Frankfurt,True,Hybrid
CAN11011,40-49,14,Vocational training,Berlin,False,Hybrid
CAN11012,40-49,3,Other,Other Germany,False,No preference
CAN11013,40-49,6,Vocational training,Munich,False,Hybrid
CAN11014,40-49,6,Master,Frankfurt,False,Hybrid
CAN11015,30-39,6,Master,Hamburg,False,No preference
CAN11016,40-49,1,Master,Other Germany,False,Remote
CAN11017,30-39,3,Bachelor,Cologne,False,Hybrid
CAN11018,30-39,7,Other,Berlin,True,Remote
CAN11019,40-49,1,Bachelor,Frankfurt,False,Hybrid
CAN11020,50+,7,Bachelor,Other Germany,True,Remote
CAN11021,30-39,10,Bachelor,Hamburg,False,No preference
CAN11022,20-29,5,Master,Other Germany,False,Hybrid
CAN11023,40-49,2,Master,Frankfurt,False,Remote
CAN11024,20-29,4,Master,Other Germany,False,On-site
CAN11025,40-49,4,Bachelor,Other Germany,False,Hybrid
CAN11026,20-29,5,Bachelor,Cologne,True,Hybrid
CAN11027,40-49,4,Master,Frankfurt,False,Hybrid
CAN11028,30-39,2,Vocational training,Berlin,False,On-site
CAN11029,50+,8,Vocational training,Other Germany,False,Hybrid
CAN11030,40-49,3,Vocational training,Hamburg,True,Hybrid
CAN11031,50+,21,Vocational training,Other Germany,True,Remote
CAN11032,20-29,0,Master,Other Germany,True,On-site
CAN11033,20-29,4,Master,Cologne,False,On-site
CAN11034,40-49,7,Bachelor,Frankfurt,False,Hybrid
CAN11035,40-49,6,Master,Hamburg,False,Hybrid
CAN11036,30-39,9,Master,Other Germany,False,Hybrid
CAN11037,20-29,3,Vocational training,Frankfurt,False,Hybrid
CAN11038,40-49,8,Vocational training,Munich,True,Remote
CAN11039,30-39,7,Vocational training,Berlin,False,No preference
CAN11040,30-39,4,Bachelor,Other Germany,True,Hybrid
CAN11041,30-39,2,Master,Other Germany,True,Hybrid
CAN11042,30-39,2,Master,Other Germany,False,Remote
CAN11043,50+,17,Master,Hamburg,False,Hybrid
CAN11044,40-49,5,Master,Other Germany,False,On-site
CAN11045,30-39,13,Master,Munich,True,Hybrid
CAN11046,30-39,4,Vocational training,Berlin,False,No preference
CAN11047,30-39,1,Bachelor,Munich,False,Hybrid
CAN11048,40-49,0,Vocational training,Other Germany,False,Hybrid
CAN11049,40-49,11,Bachelor,Other Germany,True,No preference
CAN11050,40-49,6,Vocational training,Hamburg,False,Remote
CAN11051,40-49,4,Bachelor,Cologne,True,Hybrid
CAN11052,40-49,2,Vocational training,Berlin,True,Hybrid
CAN11053,30-39,9,Bachelor,Other Germany,False,Remote
CAN11054,40-49,1,Other,Munich,False,No preference
CAN11055,40-49,2,Master,Frankfurt,False,Remote
CAN11056,40-49,2,Bachelor,Hamburg,False,Hybrid
CAN11057,30-39,3,Vocational training,Other Germany,False,Remote
CAN11058,40-49,10,Vocational training,Munich,False,On-site
CAN11059,30-39,7,Master,Frankfurt,False,No preference
CAN11060,40-49,4,Other,Berlin,False,No preference
CAN11061,40-49,8,Vocational training,Other Germany,False,Hybrid
CAN11062,30-39,5,Master,Other Germany,False,Hybrid
CAN11063,40-49,22,Vocational training,Cologne,False,Hybrid
CAN11064,40-49,2,Vocational training,Other Germany,True,No preference
CAN11065,40-49,2,Vocational training,Other Germany,False,No preference
CAN11066,40-49,1,Vocational training,Hamburg,False,Hybrid
CAN11067,50+,18,Vocational training,Cologne,False,Remote
CAN11068,40-49,6,Bachelor,Other Germany,True,Remote
CAN11069,50+,14,Master,Berlin,False,On-site
CAN11070,40-49,1,Bachelor,Frankfurt,False,Remote
CAN11071,30-39,4,Vocational training,Frankfurt,True,On-site
CAN11072,40-49,14,Bachelor,Other Germany,False,Remote
CAN11073,30-39,2,Bachelor,Outside Germany,False,Hybrid
CAN11074,20-29,3,Bachelor,Hamburg,False,Hybrid
CAN11075,20-29,10,Bachelor,Berlin,False,Hybrid
CAN11076,30-39,3,Bachelor,Other Germany,True,Remote
CAN11077,50+,8,Master,Berlin,False,Remote
CAN11078,30-39,5,Bachelor,Other Germany,False,Remote
CAN11079,40-49,12,Vocational training,Berlin,False,On-site
CAN11080,30-39,5,Vocational training,Berlin,False,No preference
CAN11081,40-49,5,Other,Cologne,True,Hybrid
CAN11082,30-39,3,Vocational training,Berlin,False,Hybrid
CAN11083,50+,10,Bachelor,Cologne,False,Hybrid
CAN11084,40-49,2,Bachelor,Outside Germany,False,Hybrid
CAN11085,40-49,8,Bachelor,Other Germany,False,No preference
CAN11086,50+,8,Vocational training,Frankfurt,True,Hybrid
CAN11087,20-29,5,Bachelor,Munich,True,Hybrid
CAN11088,30-39,7,Vocational training,Other Germany,False,Hybrid
CAN11089,30-39,5,Bachelor,Munich,False,Hybrid
CAN11090,30-39,15,Bachelor,Other Germany,False,Hybrid
CAN11091,30-39,9,Bachelor,Other Germany,False,Remote
CAN11092,40-49,6,Bachelor,Other Germany,True,Hybrid
CAN11093,30-39,12,Vocational training,Frankfurt,True,Hybrid
CAN11094,30-39,7,Vocational training,Berlin,True,Remote
CAN11095,40-49,9,Bachelor,Hamburg,False,No preference
CAN11096,20-29,6,Bachelor,Berlin,False,Remote
CAN11097,20-29,8,Master,Munich,False,Hybrid
CAN11098,30-39,5,Master,Outside Germany,False,Hybrid
CAN11099,40-49,6,Bachelor,Frankfurt,False,Hybrid
CAN11100,30-39,16,Bachelor,Munich,False,Remote
CAN11101,40-49,9,Vocational training,Berlin,False,Hybrid
CAN11102,50+,10,Bachelor,Cologne,True,Hybrid
CAN11103,30-39,2,Master,Other Germany,True,On-site
CAN11104,20-29,2,Vocational training,Frankfurt,False,Remote
CAN11105,30-39,1,Vocational training,Other Germany,True,No preference
CAN11106,50+,12,Vocational training,Munich,False,On-site
CAN11107,40-49,5,Vocational training,Other Germany,True,Hybrid
CAN11108,30-39,6,Master,Hamburg,False,No preference
CAN11109,50+,7,Master,,True,Hybrid
CAN11110,40-49,2,Other,Other Germany,False,Hybrid
CAN11111,40-49,12,Bachelor,Berlin,False,Remote
CAN11112,30-39,3,Vocational training,Frankfurt,True,Hybrid
CAN11113,40-49,9,Master,Other Germany,False,No preference
CAN11114,40-49,18,Vocational training,Other Germany,False,Remote
CAN11115,30-39,16,Bachelor,Other Germany,False,Hybrid
CAN11116,40-49,9,Vocational training,Other Germany,False,Remote
CAN11117,40-49,4,Vocational training,Frankfurt,False,Hybrid
CAN11118,40-49,4,Master,Hamburg,False,No preference
CAN11119,40-49,10,Vocational training,Cologne,False,On-site
CAN11120,40-49,1,Bachelor,Munich,False,No preference
CAN11121,50+,11,Bachelor,Berlin,False,Hybrid
CAN11122,30-39,4,Bachelor,Berlin,False,Hybrid
CAN11123,50+,10,Bachelor,Frankfurt,True,Remote
CAN11124,20-29,6,Vocational training,Frankfurt,False,On-site
CAN11125,40-49,7,Other,Frankfurt,True,On-site
CAN11126,20-29,2,Bachelor,Frankfurt,True,Remote
CAN11127,50+,11,Vocational training,Other Germany,False,No preference
CAN11128,30-39,17,Vocational training,Munich,True,On-site
CAN11129,20-29,2,Master,Munich,False,Remote
CAN11130,40-49,9,Bachelor,Frankfurt,True,Remote
CAN11131,40-49,8,Master,Frankfurt,False,Remote
CAN11132,40-49,6,Vocational training,Hamburg,False,Hybrid
CAN11133,30-39,1,Vocational training,Other Germany,True,Hybrid
CAN11134,30-39,4,Bachelor,Hamburg,True,Remote
CAN11135,30-39,1,Master,Berlin,False,Remote
CAN11136,40-49,8,Master,Hamburg,True,Hybrid
CAN11137,20-29,3,Master,Other Germany,True,No preference
CAN11138,40-49,2,Bachelor,Berlin,False,Hybrid
CAN11139,50+,12,Master,Frankfurt,False,Hybrid
CAN11140,30-39,9,Vocational training,Frankfurt,False,Hybrid
CAN11141,40-49,7,Bachelor,Hamburg,False,Hybrid
CAN11142,30-39,8,Bachelor,Other Germany,True,Hybrid
CAN11143,40-49,5,Bachelor,Frankfurt,False,Remote
CAN11144,20-29,3,Vocational training,Hamburg,False,On-site
CAN11145,30-39,2,Vocational training,Other Germany,False,Hybrid
CAN11146,30-39,11,Bachelor,Other Germany,False,On-site
CAN11147,30-39,4,Vocational training,Other Germany,False,Hybrid
CAN11148,50+,8,Other,Frankfurt,False,On-site
CAN11149,40-49,2,Master,Munich,True,Hybrid
CAN11150,40-49,3,Bachelor,Other Germany,False,Hybrid
CAN11151,30-39,3,Vocational training,,False,No preference
CAN11152,40-49,22,Other,Munich,False,On-site
CAN11153,50+,12,Bachelor,Munich,True,Hybrid
CAN11154,30-39,7,Doctorate,Berlin,True,Remote
CAN11155,40-49,5,Doctorate,Hamburg,False,No preference
CAN11156,30-39,8,Vocational training,Berlin,False,Hybrid
CAN11157,30-39,2,Master,Berlin,False,On-site
CAN11158,20-29,7,Bachelor,Berlin,False,Remote
CAN11159,30-39,11,Master,Berlin,False,On-site
CAN11160,40-49,10,Bachelor,Other Germany,False,Hybrid
CAN11161,40-49,7,Master,Frankfurt,True,Remote
CAN11162,30-39,1,Other,Frankfurt,True,Hybrid
CAN11163,40-49,3,Bachelor,Other Germany,False,Hybrid
CAN11164,50+,23,Vocational training,Berlin,False,Hybrid
CAN11165,40-49,7,Bachelor,Munich,True,On-site
CAN11166,40-49,4,Other,Other Germany,True,Remote
CAN11167,30-39,12,Bachelor,Other Germany,False,Hybrid
CAN11168,40-49,10,Vocational training,Munich,True,Hybrid
CAN11169,30-39,9,Master,Frankfurt,False,Hybrid
CAN11170,30-39,1,Vocational training,Hamburg,False,Remote
CAN11171,40-49,18,Vocational training,Outside Germany,True,Remote
CAN11172,30-39,7,Bachelor,Berlin,False,On-site
CAN11173,40-49,0,Bachelor,Berlin,True,Hybrid
CAN11174,30-39,8,Bachelor,Other Germany,True,No preference
CAN11175,50+,9,Bachelor,Hamburg,True,Remote
CAN11176,40-49,11,Bachelor,Berlin,False,Hybrid
CAN11177,30-39,9,Bachelor,Other Germany,True,On-site
CAN11178,20-29,1,Vocational training,Hamburg,True,On-site
CAN11179,40-49,3,Bachelor,Outside Germany,False,No preference
CAN11180,20-29,1,Bachelor,Frankfurt,True,Remote
CAN11181,20-29,1,Vocational training,Munich,False,No preference
CAN11182,30-39,6,Bachelor,Other Germany,False,On-site
CAN11183,50+,17,Bachelor,Other Germany,False,Remote
CAN11184,30-39,5,Bachelor,Other Germany,False,Hybrid
CAN11185,50+,7,Vocational training,Munich,True,Remote
CAN11186,20-29,2,Bachelor,Berlin,True,Hybrid
CAN11187,30-39,5,Master,Other Germany,False,Remote
CAN11188,40-49,3,Master,Cologne,True,Remote
CAN11189,40-49,6,Bachelor,Munich,False,Remote
CAN11190,20-29,2,Bachelor,Hamburg,False,Hybrid
CAN11191,50+,10,Bachelor,Frankfurt,False,On-site
CAN11192,40-49,9,Vocational training,Frankfurt,False,On-site
CAN11193,30-39,6,Bachelor,Berlin,False,Hybrid
CAN11194,30-39,9,Vocational training,Frankfurt,True,On-site
CAN11195,30-39,8,Master,Frankfurt,False,No preference
CAN11196,20-29,2,Bachelor,Munich,False,Hybrid
CAN11197,50+,14,Bachelor,Other Germany,False,Hybrid
CAN11198,40-49,5,Bachelor,Other Germany,True,No preference
CAN11199,30-39,7,Master,Berlin,False,Hybrid
CAN11200,30-39,7,Master,Other Germany,True,Remote
CAN11201,30-39,1,Bachelor,Frankfurt,False,Hybrid
CAN11202,20-29,2,Bachelor,Other Germany,False,Hybrid
CAN11203,30-39,5,Bachelor,Hamburg,True,Remote
CAN11204,20-29,5,Bachelor,Hamburg,False,Hybrid
CAN11205,40-49,5,Bachelor,Hamburg,False,Remote
CAN11206,20-29,7,Master,Berlin,False,Remote
CAN11207,20-29,5,Master,Frankfurt,True,Hybrid
CAN11208,40-49,16,Master,Berlin,False,Hybrid
CAN11209,40-49,6,Vocational training,Frankfurt,False,On-site
CAN11210,30-39,2,Vocational training,Hamburg,True,Remote
CAN11211,40-49,3,Bachelor,Cologne,False,No preference
CAN11212,30-39,6,Vocational training,Berlin,False,Hybrid
CAN11213,20-29,5,Master,Berlin,False,On-site
CAN11214,50+,12,Bachelor,Berlin,True,Hybrid
CAN11215,20-29,5,Master,Frankfurt,True,Remote
CAN11216,30-39,9,Bachelor,Outside Germany,True,Hybrid
CAN11217,40-49,9,Vocational training,Cologne,False,Remote
CAN11218,30-39,11,Vocational training,Frankfurt,False,Hybrid
CAN11219,30-39,4,Bachelor,Frankfurt,False,No preference
CAN11220,40-49,3,Master,Hamburg,False,Remote
CAN11221,30-39,2,Vocational training,Other Germany,True,Hybrid
CAN11222,30-39,8,Master,Berlin,False,No preference
CAN11223,40-49,4,Bachelor,Hamburg,False,On-site
CAN11224,30-39,10,Vocational training,Berlin,True,Hybrid
CAN11225,40-49,9,Vocational training,Frankfurt,False,Remote
CAN11226,30-39,3,Master,Frankfurt,False,Remote
CAN11227,30-39,6,Vocational training,Hamburg,False,On-site
CAN11228,50+,8,Other,Hamburg,True,Hybrid
CAN11229,30-39,2,Other,Frankfurt,False,No preference
CAN11230,30-39,3,Doctorate,Frankfurt,False,Remote
CAN11231,50+,19,Master,Frankfurt,False,Hybrid
CAN11232,40-49,5,Vocational training,Frankfurt,False,Hybrid
CAN11233,40-49,9,Bachelor,Other Germany,True,Hybrid
CAN11234,30-39,8,Bachelor,Other Germany,True,Remote
CAN11235,20-29,5,Bachelor,Frankfurt,False,Remote
CAN11236,30-39,9,Bachelor,Other Germany,True,Hybrid
CAN11237,40-49,2,Vocational training,Other Germany,False,Remote
CAN11238,30-39,3,Vocational training,Munich,False,Hybrid
CAN11239,40-49,13,Vocational training,Munich,False,Remote
CAN11240,30-39,8,Master,Frankfurt,True,On-site
CAN11241,30-39,6,Vocational training,Cologne,True,No preference
CAN11242,20-29,4,Master,Outside Germany,True,On-site
